145 13 1
149 13 3
152 13 1
156 13 2
160 13 1
163 13 1
166 13 1
168 13 1
173 13 3
181 13 1
183 13 1
185 13 1
186 13 1
194 13 6
195 13 1
198 13 3
199 13 1
70 16 1
1 17 1
2 17 3
3 17 8
4 17 9
5 17 4
6 17 7
7 17 5
8 17 1
9 17 1
10 17 4
11 17 7
13 17 2
14 17 8
16 17 8
19 17 122
20 17 3
21 17 7
22 17 4
23 17 3
24 17 2
25 17 10
26 17 3
27 17 1
29 17 2
30 17 5
33 17 2
36 17 3
37 17 3
40 17 1
41 17 2
44 17 5
45 17 3
46 17 1
47 17 4
49 17 5
50 17 7
51 17 3
52 17 1
53 17 4
54 17 5
55 17 2
56 17 6
57 17 7
58 17 2
59 17 1
61 17 9
62 17 1
64 17 1
65 17 4
66 17 4
67 17 2
68 17 2
69 17 2
70 17 3
71 17 1
72 17 4
73 17 12
74 17 4
76 17 3
77 17 1
78 17 2
79 17 3
80 17 7
81 17 6
82 17 6
83 17 2
85 17 1
86 17 5
87 17 3
88 17 1
89 17 2
90 17 4
91 17 4
92 17 6
93 17 3
94 17 1
95 17 2
96 17 6
97 17 1
98 17 5
99 17 1
103 17 1
104 17 3
105 17 3
106 17 14
107 17 4
108 17 1
110 17 3
111 17 2
112 17 5
113 17 3
114 17 3
117 17 4
118 17 3
120 17 1
121 17 1
122 17 1
123 17 1
124 17 1
126 17 1
127 17 1
128 17 4
129 17 3
130 17 6
131 17 1
132 17 4
134 17 6
135 17 4
136 17 2
137 17 2
138 17 2
139 17 1
140 17 3
142 17 1
144 17 1
145 17 1
146 17 1
148 17 2
149 17 4
151 17 1
152 17 2
155 17 4
156 17 1
157 17 5
158 17 2
159 17 4
160 17 2
161 17 2
162 17 1
163 17 3
164 17 1
166 17 11
168 17 11
169 17 5
170 17 2
171 17 1
173 17 4
175 17 1
177 17 3
178 17 1
179 17 4
180 17 2
181 17 2
183 17 4
184 17 4
186 17 1
187 17 1
188 17 3
189 17 3
190 17 2
191 17 1
192 17 1
194 17 2
195 17 4
197 17 2
198 17 3
199 17 8
200 17 5
2 18 2
4 18 4
6 18 1
11 18 1
19 18 2
21 18 1
22 18 1
26 18 1
29 18 1
30 18 1
33 18 2
37 18 1
44 18 2
45 18 1
46 18 1
55 18 1
56 18 1
57 18 1
59 18 1
64 18 1
81 18 2
96 18 2
106 18 1
117 18 1
134 18 2
136 18 1
149 18 1
164 18 1
166 18 1
167 18 2
168 18 1
191 18 1
195 18 1
198 18 1
2 19 1
5 19 1
9 19 2
13 19 3
14 19 5
16 19 1
19 19 16
22 19 2
25 19 8
31 19 1
32 19 1
33 19 1
36 19 1
43 19 1
44 19 5
46 19 2
49 19 6
51 19 1
58 19 1
61 19 3
63 19 1
64 19 1
65 19 1
70 19 2
73 19 5
76 19 1
77 19 2
80 19 7
83 19 1
86 19 4
90 19 2
91 19 3
92 19 2
95 19 4
98 19 4
105 19 2
106 19 1
107 19 2
109 19 2
110 19 1
112 19 1
118 19 6
123 19 1
124 19 1
127 19 1
130 19 2
132 19 2
135 19 1
136 19 1
144 19 2
145 19 1
146 19 1
148 19 1
152 19 4
155 19 1
156 19 1
158 19 1
159 19 3
161 19 1
166 19 3
167 19 1
168 19 2
179 19 1
181 19 2
190 19 1
191 19 1
194 19 1
197 19 1
198 19 2
199 19 1
19 20 2
21 20 1
30 20 1
46 20 1
49 20 3
52 20 1
61 20 1
77 20 1
87 20 1
98 20 1
115 20 1
139 20 1
145 20 1
185 20 1
194 20 1
200 20 1
2 21 3
3 21 14
4 21 19
5 21 14
6 21 20
7 21 4
8 21 3
9 21 9
10 21 11
11 21 19
13 21 11
14 21 6
15 21 1
16 21 11
19 21 161
20 21 3
21 21 11
22 21 11
23 21 5
24 21 8
25 21 21
26 21 3
27 21 1
29 21 6
30 21 5
31 21 2
32 21 1
33 21 7
35 21 7
36 21 3
37 21 11
38 21 1
39 21 1
41 21 6
43 21 2
44 21 19
45 21 3
46 21 4
47 21 5
48 21 1
49 21 15
50 21 8
51 21 2
52 21 4
53 21 12
54 21 11
55 21 5
56 21 7
57 21 19
58 21 10
59 21 4
60 21 2
61 21 13
63 21 1
64 21 11
65 21 5
66 21 10
67 21 4
68 21 1
69 21 1
70 21 5
71 21 4
72 21 12
73 21 62
74 21 7
75 21 2
76 21 16
77 21 1
78 21 6
79 21 3
80 21 5
81 21 14
82 21 4
84 21 1
85 21 10
86 21 4
87 21 6
88 21 3
89 21 5
90 21 11
91 21 3
92 21 18
93 21 3
94 21 3
95 21 11
96 21 8
97 21 4
98 21 21
99 21 11
100 21 5
103 21 2
104 21 13
105 21 11
106 21 46
107 21 5
109 21 13
110 21 9
111 21 8
112 21 9
113 21 6
114 21 1
115 21 2
117 21 3
118 21 12
119 21 2
120 21 5
121 21 1
122 21 5
123 21 8
124 21 4
125 21 3
126 21 1
127 21 1
128 21 16
129 21 9
130 21 17
131 21 6
132 21 20
133 21 7
134 21 15
135 21 9
136 21 8
137 21 10
138 21 3
139 21 5
140 21 2
141 21 1
142 21 2
143 21 1
144 21 5
145 21 7
146 21 10
147 21 3
148 21 11
149 21 10
150 21 1
152 21 11
153 21 1
154 21 2
155 21 5
156 21 9
157 21 11
158 21 10
159 21 4
160 21 5
161 21 2
162 21 20
163 21 2
164 21 19
165 21 1
166 21 19
167 21 7
168 21 19
169 21 7
170 21 5
171 21 4
172 21 1
173 21 12
174 21 3
175 21 1
176 21 2
177 21 1
178 21 2
179 21 8
180 21 3
181 21 7
183 21 16
184 21 5
185 21 2
186 21 6
187 21 2
188 21 8
189 21 9
190 21 7
191 21 4
192 21 7
194 21 14
195 21 13
196 21 1
197 21 4
198 21 10
199 21 17
200 21 15
3 22 8
4 22 3
5 22 1
6 22 7
7 22 2
9 22 3
11 22 6
12 22 3
13 22 6
14 22 4
16 22 4
19 22 37
21 22 5
22 22 2
23 22 1
24 22 2
25 22 9
26 22 4
28 22 1
33 22 1
35 22 2
36 22 2
37 22 3
38 22 1
39 22 3
44 22 6
45 22 2
46 22 2
47 22 1
49 22 4
50 22 3
52 22 2
53 22 3
54 22 5
55 22 2
56 22 4
57 22 3
58 22 3
59 22 1
60 22 1
61 22 2
62 22 1
63 22 2
64 22 4
65 22 2
66 22 3
68 22 1
69 22 1
70 22 5
71 22 2
72 22 1
73 22 5
74 22 1
76 22 3
77 22 4
78 22 2
79 22 1
80 22 4
81 22 1
82 22 1
86 22 1
87 22 2
90 22 3
91 22 1
92 22 10
94 22 1
95 22 4
96 22 1
98 22 3
99 22 1
101 22 1
102 22 1
103 22 1
104 22 4
105 22 3
106 22 6
107 22 2
109 22 3
110 22 2
111 22 2
113 22 4
117 22 1
120 22 2
122 22 1
123 22 2
124 22 2
125 22 2
126 22 1
128 22 5
129 22 1
130 22 3
131 22 1
132 22 7
134 22 6
136 22 5
137 22 1
138 22 1
139 22 2
140 22 1
144 22 4
145 22 1
146 22 1
150 22 1
152 22 1
154 22 2
155 22 3
157 22 2
158 22 4
159 22 1
160 22 1
161 22 1
162 22 1
164 22 5
165 22 1
166 22 3
167 22 3
168 22 3
169 22 2
170 22 1
171 22 1
173 22 4
175 22 1
176 22 1
178 22 1
179 22 3
180 22 1
181 22 1
183 22 5
184 22 1
187 22 1
188 22 1
189 22 5
190 22 3
192 22 1
193 22 1
194 22 3
195 22 1
197 22 1
198 22 4
199 22 1
200 22 1
19 23 1
22 23 1
23 23 1
25 23 1
26 23 1
33 23 1
46 23 1
54 23 1
94 23 1
95 23 1
122 23 1
123 23 1
130 23 1
19 24 2
76 24 1
79 24 1
87 24 1
97 24 1
98 24 1
107 24 2
136 24 1
159 24 1
1 25 2
2 25 4
3 25 7
4 25 8
5 25 3
6 25 5
7 25 3
8 25 6
9 25 2
10 25 6
11 25 5
12 25 1
13 25 3
14 25 8
15 25 1
16 25 7
18 25 1
19 25 110
20 25 2
21 25 6
22 25 3
23 25 1
24 25 9
25 25 10
26 25 4
27 25 2
28 25 1
29 25 2
30 25 6
31 25 3
32 25 1
33 25 4
35 25 3
36 25 3
37 25 9
39 25 1
40 25 1
41 25 3
42 25 2
43 25 3
44 25 10
45 25 2
46 25 3
47 25 4
49 25 4
50 25 3
51 25 1
52 25 3
53 25 12
54 25 8
55 25 4
56 25 6
57 25 12
58 25 3
59 25 1
60 25 1
61 25 5
62 25 1
63 25 2
64 25 1
65 25 1
66 25 9
67 25 3
68 25 2
69 25 4
70 25 2
71 25 1
72 25 4
73 25 14
74 25 4
76 25 6
77 25 3
78 25 7
79 25 3
80 25 9
81 25 9
82 25 4
83 25 1
84 25 1
85 25 4
86 25 8
87 25 2
89 25 2
90 25 7
91 25 4
92 25 5
93 25 2
94 25 3
95 25 3
96 25 6
97 25 3
98 25 10
99 25 3
100 25 2
101 25 1
102 25 1
103 25 2
104 25 7
105 25 4
106 25 9
107 25 3
108 25 1
109 25 7
110 25 2
111 25 1
112 25 3
113 25 4
114 25 1
116 25 1
117 25 6
118 25 1
119 25 1
120 25 1
121 25 4
122 25 1
123 25 4
124 25 1
128 25 2
129 25 3
130 25 2
131 25 1
132 25 6
133 25 3
134 25 4
135 25 2
136 25 1
137 25 1
138 25 1
140 25 1
141 25 2
142 25 2
143 25 1
145 25 3
146 25 6
147 25 2
148 25 2
149 25 5
150 25 1
151 25 1
152 25 1
153 25 2
154 25 2
155 25 1
156 25 2
157 25 2
158 25 2
159 25 3
160 25 1
161 25 1
162 25 3
164 25 2
165 25 3
166 25 5
167 25 4
168 25 5
169 25 3
172 25 2
173 25 4
175 25 2
177 25 1
178 25 1
180 25 2
181 25 3
183 25 2
184 25 6
185 25 2
186 25 3
187 25 1
188 25 5
189 25 1
190 25 2
191 25 1
192 25 1
193 25 1
194 25 6
195 25 4
197 25 1
198 25 3
199 25 6
200 25 3
4 26 1
19 26 1
33 26 1
47 26 1
51 26 1
74 26 1
81 26 1
93 26 1
115 26 1
157 26 1
195 26 1
100 28 1
23 30 1
91 30 1
14 31 1
46 31 1
77 31 1
109 31 2
181 31 1
194 31 2
2 32 2
3 32 3
4 32 12
5 32 4
6 32 6
7 32 3
8 32 1
9 32 2
10 32 3
11 32 5
12 32 4
13 32 3
14 32 1
16 32 3
18 32 1
19 32 52
20 32 1
21 32 3
22 32 2
23 32 1
24 32 2
25 32 4
26 32 2
27 32 2
29 32 1
30 32 1
33 32 1
34 32 2
35 32 1
37 32 3
38 32 1
39 32 1
40 32 1
41 32 1
42 32 1
44 32 5
45 32 2
46 32 2
47 32 2
50 32 5
51 32 5
53 32 4
54 32 3
57 32 1
58 32 3
59 32 4
61 32 1
63 32 2
64 32 2
66 32 5
67 32 2
70 32 4
71 32 2
72 32 1
73 32 16
74 32 3
76 32 5
77 32 1
80 32 5
81 32 4
82 32 1
86 32 1
87 32 2
88 32 1
89 32 1
90 32 1
91 32 1
92 32 4
93 32 5
95 32 1
97 32 1
98 32 2
99 32 2
100 32 2
101 32 1
102 32 1
103 32 1
104 32 4
105 32 3
106 32 4
107 32 1
109 32 2
110 32 1
113 32 2
114 32 2
117 32 2
118 32 1
119 32 1
120 32 1
121 32 2
128 32 6
129 32 3
131 32 3
132 32 4
133 32 1
134 32 2
135 32 2
137 32 2
141 32 1
144 32 2
145 32 2
146 32 3
148 32 3
149 32 1
150 32 2
152 32 2
155 32 3
156 32 2
157 32 1
158 32 1
159 32 2
161 32 1
162 32 2
163 32 1
164 32 2
165 32 1
166 32 8
167 32 4
168 32 8
169 32 3
173 32 6
174 32 3
175 32 1
177 32 1
178 32 2
179 32 1
183 32 6
184 32 1
186 32 2
187 32 1
188 32 1
189 32 3
190 32 4
192 32 3
193 32 1
195 32 4
197 32 1
198 32 2
199 32 4
200 32 2
2 33 1
4 33 1
5 33 3
7 33 1
12 33 1
19 33 1
26 33 1
27 33 1
30 33 1
37 33 3
45 33 1
46 33 1
47 33 1
50 33 1
54 33 1
66 33 1
76 33 2
80 33 1
92 33 3
93 33 1
97 33 1
102 33 1
105 33 1
107 33 2
111 33 1
112 33 1
117 33 1
118 33 1
119 33 1
128 33 1
130 33 1
135 33 1
138 33 2
145 33 1
146 33 2
148 33 1
164 33 2
167 33 1
183 33 1
184 33 1
186 33 1
193 33 1
198 33 1
124 34 1
134 34 1
179 34 1
187 34 1
3 36 2
4 36 3
5 36 1
6 36 1
7 36 2
8 36 1
9 36 2
10 36 1
11 36 1
13 36 2
14 36 1
15 36 1
16 36 2
19 36 25
21 36 4
22 36 1
24 36 2
25 36 1
26 36 1
29 36 1
30 36 3
31 36 1
33 36 1
35 36 2
36 36 2
44 36 2
45 36 1
48 36 1
49 36 3
50 36 2
51 36 3
52 36 2
53 36 3
56 36 1
57 36 5
58 36 1
59 36 1
61 36 2
63 36 1
64 36 1
65 36 1
66 36 2
73 36 6
75 36 1
76 36 3
77 36 1
79 36 1
80 36 4
81 36 2
82 36 1
83 36 2
86 36 1
87 36 2
89 36 4
92 36 4
93 36 1
94 36 2
96 36 1
97 36 1
98 36 4
99 36 2
100 36 1
102 36 3
104 36 4
105 36 3
106 36 5
107 36 1
109 36 1
110 36 2
111 36 1
112 36 1
114 36 1
117 36 1
118 36 3
120 36 2
122 36 1
123 36 3
124 36 1
127 36 1
128 36 2
129 36 1
132 36 1
133 36 2
134 36 3
135 36 1
137 36 1
138 36 2
139 36 1
140 36 1
142 36 1
144 36 4
145 36 1
146 36 3
147 36 1
148 36 1
149 36 2
152 36 2
155 36 2
157 36 5
158 36 1
160 36 2
162 36 6
164 36 4
165 36 1
166 36 3
167 36 1
168 36 3
169 36 1
173 36 8
174 36 1
182 36 1
183 36 2
184 36 3
186 36 1
187 36 1
189 36 1
190 36 2
191 36 1
194 36 2
195 36 1
198 36 2
199 36 5
3 37 1
6 37 1
11 37 1
14 37 2
23 37 1
44 37 1
45 37 1
49 37 1
58 37 1
70 37 2
77 37 1
78 37 1
80 37 1
86 37 1
88 37 2
90 37 1
96 37 1
123 37 1
138 37 1
140 37 1
155 37 1
163 37 1
166 37 1
168 37 1
173 37 1
184 37 1
194 37 2
2 38 2
5 38 2
6 38 3
7 38 1
10 38 1
11 38 2
14 38 4
16 38 4
20 38 2
23 38 2
24 38 1
25 38 2
26 38 1
27 38 1
30 38 1
32 38 1
34 38 1
41 38 1
44 38 1
46 38 2
47 38 1
50 38 2
51 38 1
53 38 1
54 38 2
56 38 1
57 38 2
59 38 1
61 38 2
63 38 2
68 38 1
72 38 1
74 38 2
79 38 3
80 38 3
81 38 1
85 38 1
87 38 1
92 38 2
93 38 1
94 38 1
95 38 1
98 38 5
99 38 1
104 38 1
105 38 1
110 38 1
111 38 1
112 38 1
114 38 1
121 38 1
123 38 1
124 38 1
130 38 1
132 38 2
134 38 3
135 38 3
136 38 1
137 38 1
141 38 2
144 38 2
145 38 1
148 38 1
149 38 1
152 38 1
154 38 1
157 38 1
166 38 1
168 38 1
169 38 3
173 38 1
178 38 1
179 38 1
180 38 1
183 38 1
186 38 1
194 38 1
195 38 1
196 38 1
198 38 2
200 38 3
2 39 1
3 39 5
4 39 6
5 39 1
6 39 3
7 39 3
10 39 3
11 39 3
13 39 2
14 39 1
16 39 4
19 39 67
20 39 1
21 39 1
22 39 4
23 39 2
25 39 1
26 39 1
27 39 2
29 39 2
30 39 1
32 39 1
33 39 4
36 39 3
37 39 4
41 39 2
44 39 2
45 39 1
46 39 2
47 39 1
49 39 4
50 39 5
52 39 2
54 39 2
55 39 1
56 39 4
57 39 5
58 39 2
59 39 1
60 39 1
61 39 1
64 39 1
65 39 3
66 39 2
70 39 1
71 39 1
72 39 3
75 39 2
76 39 7
77 39 1
78 39 1
79 39 1
80 39 1
81 39 3
82 39 2
85 39 1
86 39 4
87 39 1
88 39 1
89 39 1
90 39 4
91 39 2
92 39 3
95 39 6
96 39 4
97 39 1
99 39 2
100 39 1
103 39 2
104 39 3
105 39 1
106 39 2
107 39 2
109 39 3
111 39 2
112 39 1
113 39 3
115 39 1
116 39 1
117 39 1
118 39 1
121 39 1
122 39 2
123 39 4
127 39 1
128 39 4
130 39 1
131 39 1
132 39 3
134 39 1
135 39 2
137 39 1
141 39 1
142 39 1
143 39 1
144 39 2
145 39 4
146 39 1
148 39 2
149 39 4
150 39 1
151 39 1
154 39 1
156 39 1
157 39 2
158 39 2
159 39 1
160 39 1
162 39 2
164 39 5
165 39 1
166 39 5
167 39 1
168 39 6
169 39 2
173 39 3
177 39 1
178 39 1
179 39 1
180 39 1
181 39 3
182 39 1
183 39 4
184 39 1
185 39 1
190 39 1
191 39 2
192 39 1
193 39 1
194 39 3
195 39 1
197 39 1
198 39 3
199 39 2
200 39 9
16 40 1
19 40 1
136 40 1
138 40 2
162 40 1
21 41 1
57 41 1
134 41 1
35 42 1
152 42 1
189 42 1
33 43 1
73 44 1
152 44 1
1 45 1
2 45 2
3 45 5
4 45 4
5 45 4
6 45 4
7 45 1
8 45 1
10 45 3
11 45 4
12 45 1
14 45 4
16 45 2
17 45 1
19 45 15
21 45 2
22 45 3
23 45 3
24 45 1
25 45 10
26 45 2
27 45 1
29 45 3
30 45 1
31 45 1
33 45 1
35 45 1
36 45 4
38 45 2
39 45 1
40 45 1
41 45 2
42 45 1
43 45 1
44 45 5
46 45 2
49 45 3
50 45 2
51 45 3
52 45 2
53 45 2
54 45 7
55 45 2
56 45 5
57 45 3
58 45 2
59 45 2
61 45 4
63 45 1
64 45 4
65 45 1
67 45 3
68 45 1
70 45 4
71 45 2
72 45 3
73 45 16
74 45 1
75 45 1
76 45 11
77 45 2
78 45 1
79 45 2
80 45 1
82 45 3
85 45 4
86 45 3
87 45 1
89 45 1
90 45 5
91 45 3
92 45 2
94 45 2
95 45 2
97 45 2
98 45 7
99 45 4
100 45 3
102 45 3
104 45 1
105 45 1
106 45 4
107 45 1
109 45 7
111 45 1
112 45 1
113 45 2
115 45 2
116 45 1
117 45 1
118 45 3
122 45 3
123 45 2
125 45 1
128 45 1
129 45 1
131 45 3
132 45 8
133 45 2
134 45 3
135 45 6
136 45 5
137 45 1
138 45 2
139 45 2
140 45 2
143 45 1
147 45 1
148 45 4
149 45 2
152 45 7
154 45 1
155 45 1
156 45 1
157 45 3
158 45 2
159 45 1
160 45 3
161 45 1
162 45 2
163 45 2
166 45 1
167 45 7
168 45 2
169 45 3
171 45 3
173 45 2
174 45 1
178 45 1
179 45 1
180 45 2
181 45 1
182 45 1
183 45 1
184 45 1
185 45 1
186 45 3
187 45 1
188 45 3
189 45 1
190 45 1
191 45 1
193 45 2
194 45 4
195 45 4
197 45 1
198 45 4
199 45 4
200 45 5
19 46 1
146 46 1
156 46 1
19 47 1
29 47 2
83 47 1
85 47 1
92 47 1
94 47 1
123 47 2
140 47 1
156 47 1
170 47 1
194 47 2
195 47 1
3 48 2
4 48 1
14 48 1
44 48 1
46 48 1
70 48 2
71 48 1
96 48 3
104 48 1
107 48 1
136 48 2
180 48 2
181 48 1
187 48 1
191 48 1
192 48 1
199 48 1
109 49 1
184 49 1
78 50 1
79 50 1
184 50 1
109 51 1
162 51 1
170 51 1
184 51 1
3 52 1
73 52 1
105 52 1
135 52 2
170 52 1
184 52 1
2 53 1
3 53 2
4 53 2
5 53 2
6 53 1
9 53 2
11 53 1
13 53 2
14 53 1
15 53 1
16 53 3
19 53 15
20 53 1
21 53 2
23 53 2
25 53 4
30 53 1
32 53 1
33 53 1
35 53 1
36 53 2
37 53 2
39 53 1
41 53 1
43 53 1
45 53 1
47 53 1
49 53 1
52 53 1
53 53 1
54 53 2
55 53 5
56 53 3
57 53 2
60 53 2
61 53 2
64 53 1
70 53 1
72 53 1
74 53 2
75 53 1
78 53 1
79 53 1
80 53 6
83 53 2
86 53 2
87 53 3
88 53 1
89 53 1
90 53 2
95 53 1
97 53 2
100 53 1
104 53 1
105 53 1
109 53 2
110 53 1
111 53 1
112 53 1
114 53 1
118 53 1
120 53 1
121 53 1
123 53 1
127 53 1
129 53 1
130 53 2
131 53 1
132 53 2
134 53 4
136 53 1
137 53 2
140 53 1
144 53 1
146 53 1
148 53 1
149 53 1
156 53 2
157 53 3
160 53 1
162 53 2
164 53 2
165 53 1
166 53 1
167 53 4
170 53 2
173 53 1
176 53 1
177 53 1
178 53 1
182 53 1
191 53 2
192 53 3
194 53 3
196 53 2
199 53 3
2 54 2
5 54 1
6 54 1
8 54 2
9 54 2
10 54 2
11 54 1
12 54 1
13 54 2
14 54 2
15 54 1
16 54 1
24 54 2
25 54 3
33 54 1
36 54 3
41 54 1
44 54 5
53 54 3
55 54 1
56 54 7
61 54 2
63 54 1
65 54 4
72 54 1
76 54 1
80 54 3
83 54 1
85 54 2
88 54 1
90 54 1
92 54 1
97 54 1
99 54 1
100 54 1
102 54 1
103 54 2
104 54 1
106 54 1
109 54 1
110 54 1
112 54 1
114 54 1
117 54 2
119 54 1
120 54 1
123 54 2
129 54 1
132 54 2
148 54 3
149 54 2
157 54 2
158 54 1
160 54 1
162 54 1
163 54 1
164 54 3
176 54 1
182 54 1
184 54 1
185 54 1
194 54 3
196 54 1
198 54 1
53 56 1
176 56 1
6 57 1
11 57 1
16 57 1
19 57 1
44 57 1
57 57 1
63 57 1
73 57 1
76 57 2
81 57 1
91 57 1
98 57 1
134 57 1
164 57 1
166 57 1
168 57 1
173 57 1
199 57 1
55 58 1
58 59 5
104 59 1
164 59 2
167 59 1
3 60 1
14 60 2
15 60 1
19 60 7
20 60 2
30 60 3
44 60 2
47 60 2
49 60 1
50 60 2
51 60 1
53 60 3
54 60 2
55 60 1
57 60 6
58 60 5
60 60 2
70 60 3
71 60 2
72 60 1
74 60 2
80 60 3
82 60 9
85 60 1
86 60 1
90 60 1
91 60 2
92 60 4
94 60 4
100 60 1
102 60 2
104 60 1
115 60 1
118 60 1
127 60 1
133 60 1
134 60 1
136 60 2
144 60 2
145 60 1
146 60 1
152 60 2
157 60 1
158 60 1
159 60 1
162 60 1
164 60 3
167 60 3
170 60 1
180 60 1
181 60 2
184 60 1
186 60 1
1 61 1
2 61 1
4 61 1
5 61 4
6 61 1
7 61 1
8 61 1
9 61 3
10 61 3
11 61 1
12 61 4
13 61 2
14 61 1
16 61 5
19 61 34
20 61 4
21 61 5
22 61 2
23 61 2
24 61 1
25 61 3
27 61 1
28 61 1
29 61 1
30 61 1
32 61 3
33 61 3
34 61 1
35 61 1
36 61 1
37 61 2
44 61 4
45 61 2
49 61 5
50 61 3
52 61 3
53 61 3
55 61 2
56 61 1
57 61 4
58 61 2
59 61 1
60 61 1
61 61 1
63 61 1
65 61 4
66 61 2
67 61 1
69 61 2
70 61 1
71 61 1
72 61 2
73 61 3
74 61 1
75 61 1
76 61 2
77 61 1
78 61 1
79 61 2
80 61 2
81 61 1
82 61 1
84 61 2
87 61 4
88 61 2
89 61 4
90 61 7
91 61 1
92 61 3
94 61 3
95 61 1
97 61 3
98 61 7
100 61 1
101 61 1
102 61 2
104 61 3
105 61 3
106 61 7
107 61 2
109 61 3
111 61 1
112 61 1
113 61 4
115 61 1
118 61 1
119 61 1
120 61 1
123 61 2
124 61 3
127 61 1
129 61 1
130 61 1
132 61 1
134 61 1
135 61 3
136 61 2
139 61 2
140 61 1
141 61 2
144 61 3
146 61 2
148 61 1
149 61 2
152 61 1
153 61 1
154 61 2
156 61 1
157 61 1
158 61 1
160 61 5
161 61 2
163 61 1
166 61 2
167 61 1
168 61 2
171 61 1
173 61 2
176 61 1
178 61 1
180 61 3
181 61 2
184 61 1
185 61 1
186 61 3
187 61 1
188 61 1
190 61 4
191 61 1
192 61 4
194 61 2
195 61 1
196 61 3
198 61 2
199 61 2
200 61 6
9 62 1
13 62 1
15 62 1
22 62 1
23 62 1
25 62 1
26 62 1
33 62 1
80 62 1
134 62 1
160 62 1
195 62 2
196 62 2
13 63 1
14 63 1
19 63 1
31 63 1
37 63 1
45 63 1
46 63 1
70 63 1
71 63 1
81 63 1
94 63 1
96 63 1
98 63 1
102 63 1
124 63 1
140 63 1
146 63 1
186 63 1
191 63 1
194 63 1
199 63 1
22 64 1
45 64 1
51 64 1
60 64 1
61 64 1
66 64 1
106 64 1
123 64 1
134 64 1
166 64 1
168 64 1
173 64 1
52 65 1
99 65 1
105 65 1
186 65 1
14 66 1
65 66 2
69 66 1
71 66 1
123 66 3
124 66 1
127 66 1
146 66 1
176 66 1
184 66 2
194 66 3
14 67 1
16 67 1
19 67 7
132 67 1
139 67 7
159 67 1
179 67 2
3 68 1
24 68 1
53 68 1
76 68 1
137 68 1
74 69 1
199 69 1
134 70 1
76 71 1
92 71 1
162 71 1
28 72 2
49 74 1
3 75 3
4 75 2
6 75 2
9 75 1
11 75 2
13 75 1
14 75 5
16 75 3
25 75 4
27 75 1
38 75 1
41 75 1
46 75 1
50 75 1
59 75 1
70 75 1
71 75 1
72 75 1
77 75 2
80 75 1
81 75 1
82 75 1
87 75 2
89 75 1
90 75 2
92 75 2
95 75 1
104 75 1
105 75 2
106 75 1
116 75 1
123 75 2
130 75 2
132 75 1
